Signal,left,right
664.785,136.8,143.56
664.8,141.13,140.33
664.815,143.77,140.86
664.83,147.75,142.27
664.845,140.79,140.46
664.86,142.06,142.67
664.875,143.5,143.98
664.89,140.14,142.88
664.905,137.05,143.84
664.92,137.05,143.84
664.935,139.74,141.53
664.95,138.26,146.95
664.965,139.29,141.06
664.98,139.29,142.88
664.995,138.9,142.67
665.01,138.64,140.2
665.025,141.66,141.53
665.04,141.06,140
665.055,141.46,141.59
665.07,139.29,141.33
665.085,138.51,139.81
665.1,140.14,143.77
665.115,138.26,144.75
665.13,138.26,144.75
665.145,140.14,140.86
665.16,142.06,142
665.175,140.07,143.56
665.19,139.94,147.17
665.205,140.53,142
665.22,139.29,147.09
665.235,140.73,143.56
665.25,139.35,147.31
665.265,139.29,141.93
665.28,141.19,144.05
665.295,139.94,143.43
665.31,140.14,147.17
665.325,140.27,142.74
665.34,141.66,144.82
665.355,141.66,144.82
665.37,144.68,140.2
665.385,143.56,145.95
665.4,141.86,143.91
665.415,141.93,147.67
665.43,144.47,144.05
665.445,143.15,144.33
665.46,140.73,149.59
665.475,141.86,146.66
665.49,142.27,146.66
665.505,140.33,143.77
665.52,140.93,146.09
665.535,144.33,153.82
665.55,143.98,143.77
665.565,141.66,147.17
665.58,141.66,147.17
665.595,139.94,144.05
665.61,143.15,144.26
665.625,146.73,144.54
665.64,143.56,146.66
665.655,141.8,145.73
665.67,141.66,144.54
665.685,139.68,143.36
665.7,137.62,148.63
665.715,136.43,145.52
665.73,136.06,143.36
665.745,136.37,143.08
665.76,134.89,140.2
665.775,134.47,142.88
665.79,134.47,142.88
665.805,133.45,151.34
665.82,132.5,142.2
665.835,133.98,144.26
665.85,135.56,146.81
665.865,134.35,143.5
665.88,136.49,139.87
665.895,137.12,141.93
665.91,136.37,141.93
665.925,136.74,143.98
665.94,138.39,143.77
665.955,138,142.4
665.97,137.56,146.16
665.985,137.18,140.6
666,137.62,141.26
666.015,137.62,141.26
666.03,140.46,139.03
666.045,142.27,145.66
666.06,142.2,138.45
666.075,138.39,143.29
666.09,140.66,139.22
666.105,143.91,137.31
666.12,148.85,141.06
666.135,145.31,139.42
666.15,144.68,139.09
666.165,141.13,139.74
666.18,141.73,142.61
666.195,138.9,132.5
666.21,137.05,140.66
666.225,134.59,139.68
666.24,134.59,139.68
666.255,140.27,142.13
666.27,139.03,144.05
666.285,138.64,142
666.3,134.29,132.03
666.315,134.65,136.99
666.33,131.05,137.75
666.345,133.51,139.74
666.36,135.69,133.45
666.375,138,141.73
666.39,136.55,136.3
666.405,130.59,139.87
666.42,134.35,136.43
666.435,140.14,137.18
666.45,140.14,137.18
666.465,142.95,138.45
666.48,145.17,138.64
666.495,143.77,136.06
666.51,145.87,138.07
666.525,145.38,141.33
666.54,143.56,145.87
666.555,144.61,137.56
666.57,144.68,146.37
666.585,149.82,143.29
666.6,142.88,141.46
666.615,140,143.5
666.63,138.26,142.88
666.645,136.62,143.56
666.66,136.06,141.06
666.675,136.06,141.06
666.69,135.44,141.53
666.705,136.8,135.01
666.72,141.66,136.37
666.735,137.05,138.07
666.75,138.77,140.07
666.765,144.05,136.12
666.78,148.19,141.33
666.795,147.24,139.81
666.81,140.99,138.07
666.825,141.66,140.2
666.84,142.47,146.45
666.855,142.74,140.66
666.87,139.29,137.81
666.885,139.29,137.81
666.9,137.05,140.4
666.915,135.69,135.93
666.93,138.13,140.86
666.945,137.68,139.35
666.96,137.43,141.8
666.975,138.45,138.19
666.99,136.8,143.36
667.005,136.06,137.62
667.02,136.8,138.64
667.035,138.07,140.6
667.05,133.92,139.35
667.065,134.83,139.94
667.08,135.99,141.73
667.095,137.43,136.99
667.11,137.43,136.99
667.125,138.9,138.9
667.14,139.29,138.45
667.155,139.29,140.2
667.17,141.39,142.4
667.185,142.47,142.95
667.2,142.47,142.4
667.215,139.48,141.73
667.23,138.83,143.08
667.245,140.14,141.8
667.26,140.14,144.26
667.275,138.9,141.53
667.29,138,145.95
667.305,139.35,139.16
667.32,139.35,139.16
667.335,139.74,145.1
667.35,136.74,140.53
667.365,141.46,147.24
667.38,147.09,141.86
667.395,145.45,142.95
667.41,140.86,140.07
667.425,142.74,147.67
667.44,143.15,142.2
667.455,142.47,143.36
667.47,140.6,139.16
667.485,142.67,144.05
667.5,144.68,138.83
667.515,149.52,146.66
667.53,149.59,143.63
667.545,149.59,143.63
667.56,144.26,145.73
667.575,140.99,146.73
667.59,144.54,142.27
667.605,145.38,148.41
667.62,145.38,141.06
667.635,138.45,142
667.65,141.33,139.03
667.665,144.47,141.06
667.68,145.59,141.53
667.695,148.85,143.36
667.71,144.96,141.8
667.725,142.74,142.67
667.74,141.86,136.55
667.755,141.86,136.55
667.77,140.14,140.66
667.785,141.19,134.71
667.8,150.27,138.9
667.815,144.26,141.26
667.83,144.12,148.7
667.845,146.81,141.8
667.86,146.81,143.15
667.875,141.39,138.9
667.89,142.54,143.15
667.905,145.38,139.48
667.92,146.3,142.2
667.935,143.91,140.07
667.95,144.4,144.96
667.965,143.98,144.68
667.98,143.98,144.68
667.995,148.55,143.08
668.01,145.24,141.39
668.025,143.98,144.96
668.04,144.61,143.02
668.055,145.52,140.53
668.07,141.73,143.5
668.085,140.27,141.46
668.1,142.13,138.13
668.115,142.2,140.99
668.13,143.08,139.48
668.145,139.87,146.16
668.16,142.67,142
668.175,141.8,145.03
668.19,141.8,145.03
668.205,139.68,143.84
668.22,139.68,141.46
668.235,141.66,143.63
668.25,144.68,137.56
668.265,143.98,142.61
668.28,141.26,140
668.295,146.52,143.56
668.31,146.23,140.14
668.325,145.87,139.81
668.34,142.34,137.43
668.355,142.74,139.74
668.37,140.14,137.81
668.385,137.43,138.83
668.4,137.43,138.83
668.415,135.99,140.14
668.43,140.2,138.9
668.445,140.4,140
668.46,139.29,140.2
668.475,136.06,136.74
668.49,138.71,140
668.505,139.09,138.45
668.52,141.19,138.83
668.535,135.38,136.68
668.55,139.09,137.37
668.565,135.99,137.37
668.58,137.18,136.74
668.595,138.26,135.69
668.61,138.64,134.41
668.625,138.64,134.41
668.64,136.43,138.83
668.655,138.83,131.45
668.67,139.09,131.51
668.685,139.09,130.94
668.7,141.19,130.14
668.715,140.14,130.14
668.73,138.51,130.19
668.745,138.32,126.83
668.76,138.96,130.37
668.775,137.43,130.31
668.79,139.68,128.02
668.805,138.9,127.91
668.82,136.49,128.68
668.835,136.49,128.68
668.85,135.44,128.08
668.865,136.87,128.96
668.88,136.43,128.02
668.895,137.05,128.24
668.91,134.47,125.18
668.925,134.1,126.08
668.94,134.29,128.46
668.955,134.47,124.09
668.97,130.88,125.71
668.985,135.5,125.55
669,131.74,123.38
669.015,136.68,124.14
669.03,133.63,123.43
669.045,132.5,122.37
669.06,132.5,122.37
669.075,133.69,121.57
669.09,132.56,123.43
669.105,132.74,121.37
669.12,131.74,121.03
669.135,132.74,120.74
669.15,133.33,120.11
669.165,133.15,119.96
669.18,131.45,119.1
669.195,131.74,119.25
669.21,133.33,120.2
669.225,131.92,118.96
669.24,130.65,118.77
669.255,129.18,119.25
669.27,127.69,117.79
669.285,127.69,117.79
669.3,127.04,117.6
669.315,125.71,116.92
669.33,126.72,117.37
669.345,126.88,116.73
669.36,127.04,117.79
669.375,124.87,116.87
669.39,124.97,117.47
669.405,125.97,116.55
669.42,127.21,114.72
669.435,124.71,117.84
669.45,125.39,116.78
669.465,123.53,116.19
669.48,125.18,115.65
669.495,122.62,114.28
669.51,122.62,114.28
669.525,121.77,117.24
669.54,122.32,112.69
669.555,121.23,115.34
669.57,119.87,115.83
669.585,120.06,116.01
669.6,120.83,117.24
669.615,120.88,115.16
669.63,120.16,114.94
669.645,121.67,116.51
669.66,121.52,115.56
669.675,118.68,116.01
669.69,119.1,118.12
669.705,120.49,122.07
669.72,120.49,122.07
669.735,119.34,124.35
669.75,120.54,125.18
669.765,124.25,126.61
669.78,122.17,124.51
669.795,123.78,125.18
669.81,123.27,125.18
669.825,124.51,123.84
669.84,122.02,127.21
669.855,122.47,131.11
669.87,124.4,133.45
669.885,125.08,131.86
669.9,123.07,131.86
669.915,125.24,129.35
669.93,124.66,129.52
669.945,124.66,129.52
669.96,125.34,134.59
669.975,130.59,126.03
669.99,121.77,129.18
670.005,125.76,130.14
670.02,125.29,131.98
670.035,125.29,128.68
670.05,124.35,131.8
670.065,125.5,134.17
670.08,120.79,133.69
670.095,126.08,130.48
670.11,125.03,128.41
670.125,125.76,125.18
670.14,123.53,128.41
670.155,123.53,128.41
670.17,120.93,127.8
670.185,123.73,127.69
670.2,123.12,130.59
670.215,124.04,132.38
670.23,124.2,131.45
670.245,126.19,126.19
670.26,125.08,129.97
670.275,124.51,129.69
670.29,123.73,126.24
670.305,122.62,125.03
670.32,122.27,124.87
670.335,123.07,124.66
670.35,123.63,127.37
670.365,124.4,128.08
670.38,124.4,128.08
670.395,124.56,127.86
670.41,128.79,125.66
670.425,126.61,126.4
670.44,125.6,128.13
670.455,128.13,128.41
670.47,126.45,126.03
670.485,128.02,128.46
670.5,126.99,125.76
670.515,127.75,128.13
670.53,130.03,129.07
670.545,127.8,128.41
670.56,132.8,130.76
670.575,132.21,131.51
670.59,132.21,131.51
670.605,128.52,131.28
670.62,129.29,130.76
670.635,132.56,129.24
670.65,134.83,132.8
670.665,128.85,130.88
670.68,128.57,128.85
670.695,127.37,128.13
670.71,125.81,127.91
670.725,123.43,125.39
670.74,120.11,123.99
670.755,119.63,122.82
670.77,119.34,124.2
670.785,114.06,121.82
670.8,103.6,112.77
670.815,103.6,112.77
670.83,92.83,106.55
670.845,90.14,112.48
670.86,85.16,116.19
670.875,76.09,112.22
670.89,68.52,111.14
670.905,59.49,111.55
670.92,52.97,115.69
670.935,46.14,114.24
670.95,44.14,114.19
670.965,42.87,112.69
670.98,37.46,112.01
670.995,39.63,109.75
671.01,46.99,108.17
671.025,52.09,107.23
671.04,52.09,107.23
671.055,51.62,106.85
671.07,47.14,105.46
671.085,44.18,103.49
671.1,42.64,104.1
671.115,40.52,102.99
671.13,37.59,100.23
671.145,38.79,100.53
671.16,39.96,98.74
671.175,41.4,97.87
671.19,43.5,96.6
671.205,42.92,97.9
671.22,38.08,96.42
671.235,33.48,95.28
671.25,33.48,95.28
671.265,28.71,94.83
671.28,29.89,93.67
671.295,31.63,93
671.31,36.46,90.99
671.325,40.41,90.77
671.34,40.72,90.03
671.355,40.21,89.74
671.37,37.44,88.88
671.385,36.7,88.36
671.4,36.25,88.91
671.415,36.77,86.54
671.43,36.97,85.04
671.445,44.93,85.7
671.46,63.48,85.14
671.475,63.48,85.14
671.49,68.81,82.81
671.505,69.22,82.97
671.52,77.05,80.69
671.535,76.87,81.74
671.55,74.11,80.1
671.565,74.31,80.12
671.58,77.91,78.61
671.595,75.27,79.63
671.61,74.05,78.48
671.625,71.47,77.91
671.64,72.14,78.81
671.655,70.63,78.84
671.67,68.38,77.51
671.685,68.38,77.51
671.7,64.86,77.45
671.715,64.35,77.63
671.73,64.17,76.5
671.745,62.76,77.45
671.76,62.88,77.63
671.775,60.61,76.4
671.79,59.62,77.71
671.805,61.08,77.07
671.82,62.02,77.15
671.835,60.43,76.28
671.85,60.49,75.27
671.865,61.51,75.27
671.88,62.2,75
671.895,59.35,73.11
671.91,59.35,73.11
671.925,60.86,73.35
671.94,60.1,75.57
671.955,59.55,74.48
671.97,58.81,71.44
671.985,58.62,73.82
672,59.49,74.89
672.015,58.27,72.6
672.03,58.88,70.15
672.045,57.68,69.16
672.06,57.69,71.4
672.075,56.67,70
672.09,55.73,67.95
672.105,56.31,68.74
672.12,56.31,68.74
672.135,55.56,67.17
672.15,55.68,68.7
672.165,53.9,66.4
672.18,54.44,67.87
672.195,54.26,70.03
672.21,54.32,67.46
672.225,53.3,66.4
672.24,53.73,67.89
672.255,53.04,66.34
672.27,53.08,67.72
672.285,51.69,65.14
672.3,52.05,64.81
672.315,52.61,63.51
672.33,52.61,63.51
672.345,51.36,69.25
672.36,51.63,65.88
672.375,51.63,63.84
672.39,50.49,64.84
672.405,50.78,63.8
672.42,50.06,64.53
672.435,50.3,63.29
672.45,50.36,62.71
672.465,51.97,60.54
672.48,50.44,66.83
672.495,50.7,63.04
672.51,51.53,61.11
672.525,52.85,62.83
672.54,55.37,61.55
672.555,55.37,61.55
672.57,56.88,62.92
672.585,57.58,61.34
672.6,58.44,61.81
672.615,59.09,60.32
672.63,60.31,61.77
672.645,63.02,62.28
672.66,65.12,63.22
672.675,66.44,63.7
672.69,66.32,63.32
672.705,69.22,60.8
672.72,70.49,66.83
672.735,71.06,64.71
672.75,73.78,63.79
672.765,77.29,65.09
672.78,77.29,65.09
672.795,80.6,70.68
672.81,83.9,66.12
672.825,87.69,66.87
672.84,87.66,66.66
672.855,85.95,70.63
672.87,86.27,67.22
672.885,89.76,66.94
672.9,93.76,66.31
672.915,94.74,66.68
672.93,94.98,68.29
672.945,96.7,68.24
672.96,96.67,68.2
672.975,103.63,68.43
672.99,103.63,68.43
673.005,106.09,67.75
673.02,108.32,70.54
673.035,114.19,70.21
673.05,114.41,67.79
673.065,116.14,70.76
673.08,117.14,69.97
673.095,116.46,68.27
673.11,119.53,69.72
673.125,109.43,68.6
673.14,103.63,70.48
673.155,107.47,69.13
673.17,109.75,70.66
673.185,107.7,70.2
673.2,103.42,69.67
673.215,103.42,69.67
673.23,101.25,73.58
673.245,103.45,71.95
673.26,106.09,73.2
673.275,105.46,72.9
673.29,113.07,75.46
673.305,114.32,75.86
673.32,114.02,73.89
673.335,116.28,77.13
673.35,120.35,78.16
673.365,124.71,75.82
673.38,120.83,75.42
673.395,120.69,78.03
673.41,119.96,78.67
673.425,119.96,78.67
673.44,120.74,77.83
673.455,123.53,79.34
673.47,119.87,81.25
673.485,119.1,82.37
673.5,123.22,80.36
673.515,127.31,82.08
673.53,128.85,81.7
673.545,122.72,83.22
673.56,125.34,80.84
673.575,132.44,85.33
673.59,129.02,84.16
673.605,119.58,85.38
673.62,118.96,84.47
673.635,118.96,84.47
673.65,118.21,84.23
673.665,117.93,82.24
673.68,118.54,84.63
673.695,113.76,87.58
673.71,113.24,86.49
673.725,119.58,86.97
673.74,127.59,83.43
673.755,125.34,86.17
673.77,114.02,87.92
673.785,117.14,87.35
673.8,125.34,92.43
673.815,126.88,90.74
673.83,124.66,92.54
673.845,118.91,90.55
673.86,118.91,90.55
673.875,116.96,91.35
673.89,116.1,91.49
673.905,114.11,92.34
673.92,112.9,92.26
673.935,103.31,91.55
673.95,88.96,91.75
673.965,90.39,93.88
673.98,94.11,92.03
673.995,92.51,93
674.01,93.44,95.71
674.025,97.87,94.02
674.04,100.43,93.38
674.055,104.79,95.77
674.07,108.13,96.6
674.085,108.13,96.6
674.1,107.97,97.39
674.115,109.19,96.76
674.13,104.61,98.03
674.145,100.43,98.06
674.16,99.33,99.56
674.175,100.84,99.66
674.19,99.3,98.03
674.205,99.56,97.93
674.22,97.87,98.45
674.235,98.87,99.53
674.25,100.6,99.2
674.265,102.81,99.2
674.28,103.31,101.42
674.295,103.31,101.42
674.31,103.17,100.67
674.325,103.31,103.24
674.34,105.09,103.42
674.355,106.4,102.78
674.37,105.98,104.68
674.385,106.13,103.74
674.4,106.55,101.73
674.415,108.2,104.94
674.43,108.36,105.61
674.445,110.44,106.09
674.46,110.28,112.01
674.475,109.19,109.43
674.49,110.69,108.56
674.505,112.31,109.15
674.52,112.31,109.15
674.535,112.31,107.27
674.55,113.5,110.16
674.565,113.11,112.14
674.58,113.72,109.03
674.595,112.65,113.85
674.61,115.56,113.63
674.625,114.06,114.41
674.64,117.84,115.03
674.655,116.82,117.51
674.67,117.56,118.12
674.685,118.72,120.16
674.7,117.05,118.07
674.715,118.3,116.6
674.73,117.42,115.2
674.745,117.42,115.2
674.76,120.45,117.33
674.775,120.93,121.67
674.79,118.49,119.1
674.805,122.22,121.03
674.82,121.52,119.39
674.835,120.74,118.58
674.85,120.88,119.2
674.865,122.02,121.67
674.88,121.62,124.61
674.895,121.62,120.98
674.91,119.06,116.41
674.925,117.84,112.94
674.94,118.91,109.27
674.955,119.77,107.47
674.97,119.77,107.47
674.985,114.63,103.38
675,116.55,104.87
675.015,113.37,105.09
675.03,115.34,103.74
675.045,115.16,100.43
675.06,113.29,100.13
675.075,111.93,100.26
675.09,109.99,98.87
675.105,114.81,96.51
675.12,112.6,96.57
675.135,112.82,94.53
675.15,111.76,99.03
675.165,110.93,96.92
675.18,110.93,96.92
675.195,110.81,95.16
675.21,111.47,94.35
675.225,110.28,92.28
675.24,107.5,92.91
675.255,109.35,94.05
675.27,108.91,94.02
675.285,109.71,92.14
675.3,108.76,90.72
675.315,108.32,90.14
675.33,106.09,89.66
675.345,105.72,89.07
675.36,103.38,88.88
675.375,103.03,87.97
675.39,102.71,87.38
675.405,102.71,87.38
675.42,104.17,88.94
675.435,101.69,88.78
675.45,102.01,88.94
675.465,99.3,87.23
675.48,98.06,87.05
675.495,97.42,87.71
675.51,93.47,88.28
675.525,95.43,92.77
675.54,95.95,91.08
675.555,95.28,89.1
675.57,93.58,87.1
675.585,92.8,88.25
675.6,92.74,90.31
675.615,92.68,88.88
675.63,92.68,88.88
675.645,93.64,88.02
675.66,93.52,86.79
675.675,92.37,86.85
675.69,92.89,86.12
675.705,91.21,86.02
675.72,91.47,85.19
675.735,91.94,86.37
675.75,90.14,85.21
675.765,89.98,83.15
675.78,90.99,82.46
675.795,91.72,83.36
675.81,90.88,80.58
675.825,90.69,81.08
675.84,90.69,81.08
675.855,91.21,79.91
675.87,90.06,79.53
675.885,91.35,78.61
675.9,91.08,80.51
675.915,90.8,77.95
675.93,88.15,77.93
675.945,88.96,76.5
675.96,89.63,77.81
675.975,90.14,76.2
675.99,89.44,75.34
676.005,90.74,75.42
676.02,87.84,74.35
676.035,87.87,75.95
676.05,87.87,75.95
676.065,88.86,73.24
676.08,88.1,73.56
676.095,87.79,71.68
676.11,86.97,71.9
676.125,87.71,72.85
676.14,86.34,71.87
676.155,84.83,71.54
676.17,86.15,71.15
676.185,84.42,70.91
676.2,83.66,70.53
676.215,83.34,69.48
676.23,81.97,69.74
676.245,83.57,70.16
676.26,81.01,70.02
676.275,81.01,70.02
676.29,83.15,69.53
676.305,81.12,69.48
676.32,81.32,69.09
676.335,81.12,69.61
676.35,80.1,68.43
676.365,80.88,69.58
676.38,79.59,69.53
676.395,81.83,68.56
676.41,79.46,67.47
676.425,80.06,68.04
676.44,79.36,67.6
676.455,78.28,67.81
676.47,76.75,67.58
676.485,76.75,67.58
676.5,76.71,68.37
676.515,76.87,69.29
676.53,77.57,71.23
676.545,77.33,73.26
676.56,78.03,75.3
676.575,78.09,73.06
676.59,78.18,71.71
676.605,76.93,76.46
676.62,78.18,78.77
676.635,78.73,77.17
676.65,79.91,78.34
676.665,78.81,79.17
676.68,79.93,81.7
676.695,80.32,81.88
676.71,80.32,81.88
676.725,79.32,83.99
676.74,79.85,87.45
676.755,82.06,89.07
676.77,83.29,89.6
676.785,83.08,89.2
676.8,83.2,95.46
676.815,83.66,98.42
676.83,84.92,100.57
676.845,83.08,96.29
676.86,83.22,91.05
676.875,84.68,90.25
676.89,84.75,95.68
676.905,84.56,96.67
676.92,84.56,96.67
676.935,84.85,97.07
676.95,85.19,99.3
676.965,86,105.42
676.98,87.15,108.05
676.995,89.55,114.98
677.01,88.65,106.59
677.025,89.76,104.39
677.04,87.79,109.19
677.055,90.52,109.59
677.07,87.87,103.1
677.085,89.63,98.19
677.1,90.47,95.13
677.115,89.12,92.37
677.13,90.91,89.2
677.145,90.91,89.2
677.16,89.12,88.33
677.175,89.74,88.02
677.19,89.6,88.75
677.205,89.47,90.33
677.22,90.88,90.09
677.235,92.34,90.72
677.25,91.83,92.94
677.265,93.41,97.36
677.28,94.5,101.9
677.295,97.93,97.14
677.31,96.29,90.85
677.325,97.2,92.57
677.34,96.7,92.74
677.355,96.7,92.74
677.37,96.29,92
677.385,98.09,91.38
677.4,98.09,96.54
677.415,97.17,97.07
677.43,100.2,94.89
677.445,99.4,98.09
677.46,99.5,99.73
677.475,101.87,100.6
677.49,102.29,96.2
677.505,100.3,97.52
677.52,103.17,100.43
677.535,105.09,100.6
677.55,103.13,99.63
677.565,104.5,103.67
677.58,104.5,103.67
677.595,103.85,108.13
677.61,106.7,112.77
677.625,107.58,99.03
677.64,105.61,103.1
677.655,108.95,108.52
677.67,105.53,106.09
677.685,108.99,105.09
677.7,109.71,109.47
677.715,109.07,111.64
677.73,107.08,111.39
677.745,108.72,112.99
677.76,111.8,110.77
677.775,110.04,108.6
677.79,110.04,108.6
677.805,110.44,110.08
677.82,110.97,109.27
677.835,110.52,109.63
677.85,112.22,113.93
677.865,110.6,108.24
677.88,109.71,109.83
677.895,110.24,109.03
677.91,110.52,109.51
677.925,109.75,108.56
677.94,109.07,109.43
677.955,111.06,109.39
677.97,109.51,108.79
677.985,108.44,108.79
678,107.54,107.35
678.015,107.54,107.35
678.03,107,107.89
678.045,106.47,108.4
678.06,105.35,106.55
678.075,104.25,105.2
678.09,102.32,105.79
678.105,101.97,104.76
678.12,100.03,104.32
678.135,99.46,104.39
678.15,100.6,103.24
678.165,99.99,103.06
678.18,100.26,103.13
678.195,98.87,102.64
678.21,100.23,102.6
678.225,100.77,102.5
678.24,100.77,102.5
678.255,99.2,102.64
678.27,95.8,100.53
678.285,96.82,98.09
678.3,94.14,99.73
678.315,96.76,99.93
678.33,95.71,97.45
678.345,95.89,99.53
678.36,93.61,97.68
678.375,93.32,97.45
678.39,93.03,96.02
678.405,90.41,95.95
678.42,89.6,94.8
678.435,89.95,95.34
678.45,90.63,93.82
678.465,90.63,93.82
678.48,89.95,93.15
678.495,88.91,93.49
678.51,86.77,91.8
678.525,86.77,93.44
678.54,86.07,90.99
678.555,85.41,90.85
678.57,83.97,89.95
678.585,80.23,90.72
678.6,77.39,91.8
678.615,78.16,92.57
678.63,82.28,91.47
678.645,81.23,90.96
678.66,81.88,91.08
678.675,81.88,91.08
678.69,82.37,90.17
678.705,81.63,89.41
678.72,81.03,89.5
678.735,80.62,89.23
678.75,81.01,88.62
678.765,78.73,88.46
678.78,77.99,86.92
678.795,77.87,88.18
678.81,78.14,87.61
678.825,76.89,87.23
678.84,73.82,87.94
678.855,71.25,87.1
678.87,70.38,85.7
678.885,69.3,86.37
678.9,69.3,86.37
678.915,71.03,85.09
678.93,74.7,84.23
678.945,71.95,84.8
678.96,71.27,84.11
678.975,69.54,84.44
678.99,66.83,82.6
679.005,66.74,81.99
679.02,64.64,81.61
679.035,64.39,82.9
679.05,62.35,82.4
679.065,58.47,83.57
679.08,56.39,82.69
679.095,55.61,81.39
679.11,55.61,81.39
679.125,55.18,80.88
679.14,54.46,81.63
679.155,52.82,80.3
679.17,53.94,79.57
679.185,55.04,78.65
679.2,58.95,78.03
679.215,59.93,76.93
679.23,58.9,77.17
679.245,57.95,76.58
679.26,56.94,76.75
679.275,57.54,76.5
679.29,56.15,76.67
679.305,56.82,75.04
679.32,56.82,75.04
679.335,56.64,74.31
679.35,54.98,74.7
679.365,54.12,73.74
679.38,52.68,73.89
679.395,54.23,73.31
679.41,53.67,73.85
679.425,52.88,72.65
679.44,53.64,71.73
679.455,54.23,72.32
679.47,54.68,71.27
679.485,57.92,71.8
679.5,58.48,71
679.515,58.85,70.93
679.53,59.03,70.49
679.545,59.03,70.49
679.56,59.41,69.85
679.575,59.63,70.15
679.59,60.14,71.1
679.605,60.33,69.09
679.62,61.06,67.6
679.635,61.58,70.86
679.65,62.28,67.87
679.665,62.59,67.34
679.68,63.68,70.83
679.695,64.01,69.43
679.71,65.75,68.81
679.725,66.29,70.41
679.74,63.42,70.93
679.755,63.42,70.93
679.77,64.41,67.02
679.785,67.17,70.31
679.8,66.59,70.33
679.815,66.56,70.56
679.83,65.25,67.86
679.845,64.73,69.53
679.86,65.29,71.28
679.875,62.62,71.87
679.89,59.81,70.28
679.905,59.82,68.74
679.92,60.98,70.11
679.935,60.05,72.32
679.95,60.45,70.31
679.965,60.45,70.31
679.98,60.67,70.74
679.995,60.8,71.33
680.01,65.57,72.41
680.025,64.98,71.64
680.04,58.82,72.34
680.055,56.15,72.14
680.07,57.86,72.85
680.085,57.9,71.52
680.1,59.57,71.4
680.115,59.32,71.56
680.13,58.01,71.59
680.145,59.06,71.61
680.16,61.9,70.15
680.175,60.65,71.68
680.19,60.65,71.68
680.205,59.92,71.99
680.22,58.26,71.18
680.235,61.36,68.52
680.25,61.72,68.21
680.265,63.29,73.02
680.28,63.99,68.76
680.295,65.17,68.13
680.31,65.83,68.51
680.325,62.92,69.62
680.34,63.33,69.71
680.355,67.02,70.26
680.37,71.66,68.31
680.385,72.79,70.53
680.4,72.79,70.53
680.415,70.95,68.24
680.43,69.25,69.19
680.445,71.28,68.89
680.46,75.57,73.15
680.475,73.78,70.44
680.49,70.11,73.4
680.505,74.78,71.42
680.52,73.76,72.02
680.535,74.27,73.83
680.55,77.93,71.28
680.565,78.07,72.18
680.58,81.86,73.06
680.595,81.94,74.04
680.61,83.92,76.24
680.625,83.92,76.24
680.64,84.56,73.33
680.655,86.15,73.83
680.67,90.85,74.13
680.685,94.53,74
680.7,98.35,72.69
680.715,98.48,78.03
680.73,103.17,76.44
680.745,108.52,77.61
680.76,113.03,77.09
680.775,113.98,78.09
680.79,112.65,76.09
680.805,114.02,77.09
680.82,111.8,78.63
680.835,115.96,78.84
680.85,115.96,78.84
680.865,117.74,80.21
680.88,116.55,77.47
680.895,117.51,79.09
680.91,121.23,77.87
680.925,123.07,79.23
680.94,126.45,79.3
680.955,124.35,76.67
680.97,123.12,81.03
680.985,125.08,79.8
681,126.99,82.01
681.015,125.24,80.23
681.03,120.74,79.59
681.045,118.91,78.09
681.06,118.91,78.09
681.075,121.87,79.87
681.09,121.97,80.36
681.105,122.67,79.15
681.12,120.45,77.71
681.135,120.01,80.77
681.15,122.42,82.06
681.165,124.97,78.94
681.18,122.22,80.49
681.195,119.58,81.54
681.21,120.11,81.12
681.225,120.45,81.19
681.24,117.37,82.15
681.255,116.51,83.01
681.27,113.89,82.19
681.285,113.89,82.19
681.3,114.85,81.97
681.315,119.25,86.64
681.33,116.6,84.06
681.345,116.05,84.78
681.36,113.76,84.8
681.375,115.92,86.64
681.39,115.34,87.38
681.405,115.07,87.1
681.42,114.11,87.61
681.435,111.18,89.15
681.45,106.47,89.6
681.465,99.73,90.28
681.48,94.11,91.63
681.495,90.88,89.98
681.51,90.88,89.98
681.525,90.91,91.97
681.54,90.12,90.74
681.555,90.83,91.38
681.57,93.61,93.96
681.585,94.35,91.33
681.6,95.1,93.61
681.615,95.28,95.95
681.63,92.06,93.88
681.645,94.05,95.62
681.66,94.38,95.01
681.675,94.89,95.01
681.69,94.32,95.86
681.705,96.2,95.86
681.72,96.2,95.86
681.735,92.77,96.73
681.75,96.48,97.61
681.765,98,97.84
681.78,96.64,98
681.795,98.13,97.9
681.81,99.76,97.61
681.825,100.13,100.26
681.84,100.8,98.87
681.855,101.52,100.6
681.87,102.39,100.36
681.885,102.53,100.26
681.9,103.2,99.69
681.915,103.7,101.21
681.93,105.2,101.66
681.945,105.2,101.66
681.96,104.35,100.16
681.975,104.39,102.81
681.99,106.66,101.87
682.005,106.62,103.17
682.02,106.06,102.25
682.035,106.93,101.66
682.05,109.87,101.38
682.065,109.15,103.63
682.08,107.04,104.57
682.095,108.76,103.74
682.11,107.66,101.66
682.125,108.4,102.6
682.14,107.62,100.74
682.155,108.13,98.9
682.17,108.13,98.9
682.185,107.43,98.09
682.2,105.87,98.77
682.215,104.43,98.55
682.23,106.62,98.16
682.245,107.39,97.55
682.26,107.89,97.39
682.275,108.17,99.13
682.29,106.24,98.71
682.305,107.16,97.87
682.32,108.52,97.84
682.335,107.12,97.3
